Date,Time,Height,Flood
2018-08-14,12,0.0,0
2018-08-14,13,0.0,0
2018-08-14,14,0.0,0
2018-08-14,15,0.0,0
2018-08-14,16,0.0,0
2018-08-14,17,0.0,0
2018-08-14,18,0.0,0
2018-08-14,19,0.0,0
2018-08-14,20,0.0,0
2018-08-14,21,0.0,0
2018-08-14,22,0.0,0
2018-08-14,23,0.0,0
2018-08-15,00,0.0,0
2018-08-15,01,0.0,0
2018-08-15,02,0.0,0
2018-08-15,03,0.0,0
2018-08-15,04,0.0,0
2018-08-15,05,0.0,0
2018-08-15,06,0.0,0
2018-08-15,07,0.0,0
2018-08-15,08,0.0,0
2018-08-15,09,0.0,0
2018-08-15,10,0.0,0
2018-08-15,11,0.0,0
2018-08-15,12,0.0,0
2018-08-15,13,0.0,0
2018-08-15,14,0.0,0
2018-08-15,15,0.0,0
2018-08-15,16,0.0,0
2018-08-15,17,0.0,0
2018-08-15,18,0.0,0
2018-08-15,19,0.0,0
2018-08-15,20,0.0,0
2018-08-15,21,0.0,0
2018-08-15,22,0.0,0
2018-08-15,23,0.0,0
2018-08-16,00,0.0,0
2018-08-16,01,0.0,0
2018-08-16,02,0.0,0
2018-08-16,03,0.0,0
2018-08-16,04,0.0,0
2018-08-16,05,0.0,0
2018-08-16,06,0.0,0
2018-08-16,07,0.0,0
2018-08-16,08,0.0,0
2018-08-16,09,0.0,0
2018-08-16,10,0.0,0
2018-08-16,11,0.0,0
2018-08-16,12,0.0,0
2018-08-16,13,0.0,0
2018-08-16,14,0.0,0
2018-08-16,15,0.0,0
2018-08-16,16,0.0,0
2018-08-16,17,0.0,0
2018-08-16,18,0.0,0
2018-08-16,19,0.0,0
2018-08-16,20,0.0,0
2018-08-16,21,0.0,0
2018-08-16,22,0.0,0
2018-08-16,23,0.0,0
2018-08-17,00,0.0,0
2018-08-17,01,0.0,0
2018-08-17,02,0.0,0
2018-08-17,03,0.0,0
2018-08-17,04,0.0,0
